dataDate,districtName,mandalName,villageName,pwRegCnt,pwTrkCnt,delCnt,anc1Cnt,anc2Cnt,anc3Cnt,anc4Cnt,chImzCnt,highRiskCnt,govtDelCnt,pvtDelCnt,kitsCnt
November -2024,Medchal-Malkajgiri,Qutballapur,Guden Mettu,2,0,4,2,0,1,1,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Gurumurthi Nagar,3,0,31,13,10,10,6,53,3,1,4,0
November -2024,Medchal-Malkajgiri,Qutballapur,Hamed Basthi,0,0,1,0,0,0,0,6,0,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Harijan Basthi,3,0,3,3,3,6,2,14,1,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Idpl Colony,0,0,2,1,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Indra Ghandhi Nagar,2,0,2,2,3,3,2,19,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Indra Nagar-A,0,0,0,0,0,0,0,4,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Indra Nagar-B,1,0,1,1,2,1,3,3,1,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,J - Gutta,13,0,23,20,22,30,32,101,5,1,16,0
November -2024,Medchal-Malkajgiri,Qutballapur,Jaghadh Giri Gutta,3,0,5,4,5,6,8,73,1,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Jai Ram Nagar,3,0,5,4,8,13,4,26,4,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Jeedimetla-Village,27,0,38,23,34,25,35,130,13,2,9,0
November -2024,Medchal-Malkajgiri,Qutballapur,Kaisar Nagar,0,0,2,1,3,0,1,21,2,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Kalavathi Nagar,7,0,11,8,5,15,11,61,4,1,3,0
November -2024,Medchal-Malkajgiri,Qutballapur,Krishna Nagar,5,0,9,7,4,5,3,22,3,2,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Krishnanagar,2,0,4,3,1,3,1,9,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Lenin Nagar,2,0,2,1,2,5,5,10,0,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Madhusudhan Reddy Nagar,2,0,4,3,5,3,4,12,3,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Magdum Nagar,11,0,11,12,16,11,3,15,18,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Manikya Nagar,6,0,6,6,4,5,7,17,2,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Markendya Nagar,1,0,1,1,0,0,0,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Maruthai Nagar,5,0,13,9,1,9,3,18,3,1,4,0
November -2024,Medchal-Malkajgiri,Qutballapur,Mn Reddy Nagar,9,0,12,10,10,7,8,20,4,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,N/A,17,0,19,20,12,19,14,53,4,2,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,N/A,1,0,1,1,1,0,0,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,N/A,0,0,1,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,NLB Nagar,0,0,7,4,5,3,4,13,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Nanda Nagar,11,0,20,14,19,19,18,115,8,2,3,0
November -2024,Medchal-Malkajgiri,Qutballapur,Nehuru Nagar,3,0,3,5,6,2,6,32,0,1,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Nehuru Nagar,8,0,10,11,8,2,5,39,3,1,4,0
November -2024,Medchal-Malkajgiri,Qutballapur,Nehuru Nagar,11,0,15,16,14,7,7,46,2,0,3,0
November -2024,Medchal-Malkajgiri,Qutballapur,New Lal Bhadur Nagar ,0,0,1,1,0,0,0,8,1,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,New Shapur Ngar,1,0,1,1,2,4,3,5,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,New Shapur Ngar,3,0,5,4,3,0,4,24,1,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,New Veveka Nanda Nagar,6,0,10,8,8,1,2,25,2,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,New shapur Nagar - 2,1,0,3,2,2,4,1,14,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ntr Nagar,2,0,10,5,6,7,3,69,3,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ntr Nagar,18,0,42,31,22,23,23,150,15,3,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Padma Nagar,5,0,7,5,4,4,2,13,2,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Panchashila Colony,10,0,10,11,3,2,2,21,1,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Pandu Basthi,4,0,4,4,4,0,4,11,0,0,3,0
November -2024,Medchal-Malkajgiri,Qutballapur,Papi Reddy Nagar,5,0,5,5,11,3,3,10,7,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Papi Yadav Nagar,4,0,4,5,3,6,3,19,1,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Pet Basherbad,13,0,17,15,7,7,8,38,5,2,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Polala Basthi,1,0,3,2,3,2,0,4,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Prakasham Panthulu Nagar,3,0,5,3,5,6,3,21,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Prasuna Nagar,0,0,1,0,0,2,2,14,0,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,QUTHBULLAPUR,1,0,1,1,3,0,0,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Quthbullapur-1,6,0,20,14,18,21,14,73,4,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Quthbullapur-2,3,0,5,5,4,6,1,46,3,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,RAJEEVGRUHAKALPA,0,0,0,0,0,1,1,5,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,RGK,1,0,3,2,0,0,1,1,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Rajeev Gruha Kalpha,1,0,3,2,2,9,3,17,1,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Rajeev Gruha Kalpha Coloney,0,0,0,0,0,0,0,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Rajev Ghandhi Nagar,9,0,9,9,12,3,2,20,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Rajev Ghandhi Nagar,18,0,18,19,12,23,14,72,3,1,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ram Reddy Nagar,9,0,11,11,13,10,11,32,8,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Rama Krishna Nagar,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ramreddy Nagar,2,0,4,3,3,1,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ranga Nagar,2,0,2,2,3,1,0,0,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ranga Reddy Nagar,8,0,10,9,8,9,15,73,1,0,4,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ring Basthi,5,0,5,5,7,4,5,23,0,1,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Roadmastri Nagar,0,0,10,4,3,3,4,18,2,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Roadmeatry Nagar A,3,0,7,5,7,3,9,28,1,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Roadmestry Nagar B,0,0,6,3,3,4,4,21,4,1,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,SR NAIK NAGAR,1,0,1,1,0,0,1,3,0,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sai Baba Nagar,22,0,27,23,16,11,15,41,3,0,4,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sai Baba Nagar,1,0,2,2,5,3,5,41,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjai Gandhi Nagar,0,0,0,0,0,0,1,4,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjai Gandhi Nagar,1,0,5,3,7,4,6,23,2,1,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjai Gandhi Nagar,2,0,13,8,7,13,8,31,4,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjai Puri Nagar,0,0,0,0,0,0,0,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjay Gandhi Nagar-A,4,0,6,4,2,2,2,15,0,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjay andhi Nagar B,10,0,16,13,21,10,15,67,14,1,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sanjeevaiya Nagar,3,0,5,4,6,3,1,13,1,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sesala Basthi,0,0,0,0,0,1,3,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Shapur Nagar,2,0,9,3,3,9,6,216,4,1,7,0
November -2024,Medchal-Malkajgiri,Qutballapur,Shivalaya Nagar,2,0,2,2,2,3,2,20,0,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sr Naik Nagar,3,0,3,3,6,5,5,13,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sri Krishna Nagar,3,0,3,3,5,4,3,12,1,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sri Ram Nagar,7,0,9,8,11,2,2,24,2,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sriniuvas Colony,0,0,1,0,3,3,3,3,1,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Srinivas Nagar,4,0,6,4,8,6,6,32,10,3,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Srinivas Nagar Colony,0,0,0,0,4,0,1,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Srinuvas Nagar,5,0,5,5,6,0,0,17,4,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sriram Nagara,0,0,0,0,1,0,2,8,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Subhash  Chedra Bose Nagar,2,0,5,3,7,1,8,22,3,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Subhash Nagar,3,0,13,7,3,3,11,42,3,1,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Sumitra Nagar,4,0,4,4,1,2,1,13,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Suraram Colony,9,0,30,19,20,18,24,124,13,2,3,0
November -2024,Medchal-Malkajgiri,Qutballapur,Suraram Villege,6,0,11,8,2,1,2,8,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Surya Nagar,2,0,2,2,1,2,2,2,2,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Uma Devi Nagar,0,0,0,0,1,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vallabai Patel Nagar,1,0,1,1,1,0,0,7,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vallabaipatel Nagar,0,0,0,0,2,0,1,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vani Nagar,2,0,2,2,4,0,1,11,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vani Nagar,1,0,1,1,5,1,1,13,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vazpai Ngar,1,0,3,2,4,3,3,9,4,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Venkanna Hills,1,0,3,2,1,2,0,10,0,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Venkateshwar Nagar,2,0,2,2,6,0,1,12,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Venkateswar Nagar,1,0,23,12,25,13,8,72,5,0,2,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vennala Gada,7,0,9,8,1,8,4,27,4,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Ventat Ram Reddy Nagar,1,0,4,3,2,5,8,18,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Veveka Nadha Nagar,5,0,5,5,10,2,1,8,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vijaya Nagar-,2,0,2,2,0,1,2,4,0,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vinayaka Ngar,4,0,4,4,4,5,1,34,0,0,1,0
November -2024,Medchal-Malkajgiri,Qutballapur,Vivekananda Nagar,1,0,3,4,16,7,3,4,2,1,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,hameed basthi,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,marathi basthi ,3,0,7,5,3,0,1,24,1,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,pandu basthi,1,0,1,1,0,0,0,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,sai baba nagar,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,suraram colony,1,0,1,1,2,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Qutballapur,suraramvillage,1,0,1,1,0,0,0,5,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Adraspally,1,0,9,5,4,3,1,22,2,3,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Aliabad ,9,0,13,9,7,6,13,36,3,0,2,0
November -2024,Medchal-Malkajgiri,Shamirpet,Anantharam ,2,0,4,3,0,2,2,16,2,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Antaipalle ,1,0,3,2,2,2,2,3,1,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Baba Guda ,0,0,3,1,0,1,2,10,1,1,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Cpi Quarter,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Devaryamjal,6,0,10,6,7,12,8,57,2,1,2,0
November -2024,Medchal-Malkajgiri,Shamirpet,Hakenpet ,1,0,3,2,3,1,0,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Hakenpet ,2,0,2,2,2,0,1,15,1,0,2,0
November -2024,Medchal-Malkajgiri,Shamirpet,Jaganguda ,1,0,5,3,5,2,2,25,2,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Kesavaram ,3,0,3,3,1,1,2,17,1,0,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Kothur ,4,0,5,5,1,2,4,50,3,1,3,0
November -2024,Medchal-Malkajgiri,Shamirpet,Lalgadimalakpet,7,0,9,7,9,15,9,37,2,1,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Laxmapur ,0,0,9,4,4,1,7,32,1,2,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Lingapur Tanda,0,0,1,0,0,0,1,7,0,0,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Majidpur ,1,0,3,2,3,2,4,12,1,1,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Mandaipalle,1,0,1,1,0,0,1,6,0,0,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Mooduchintalapalle ,3,0,6,4,5,2,4,29,2,1,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,N/A,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Nagisettipalle ,2,0,2,2,2,0,1,3,0,0,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Narayanpur,0,0,3,1,1,2,2,11,2,2,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Pothaipalle,2,0,4,3,4,1,0,9,2,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Potharam ,0,0,0,0,0,0,0,4,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Sampanbole ,2,0,2,2,1,2,1,8,2,0,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Sc Colony,1,0,2,1,4,2,5,6,0,1,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Sengaipally,0,0,2,1,3,3,2,14,0,1,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Sengaipally ,0,0,0,0,1,0,1,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Shamirpet ,8,0,18,9,15,17,13,42,5,1,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Thumkunta ,9,0,12,10,14,10,11,55,7,0,3,0
November -2024,Medchal-Malkajgiri,Shamirpet,Turkapally,12,0,18,15,18,12,8,32,5,2,1,0
November -2024,Medchal-Malkajgiri,Shamirpet,Uddemarry,0,0,14,7,7,8,9,11,7,0,0,0
November -2024,Medchal-Malkajgiri,Shamirpet,Upperpally ,0,0,0,0,2,2,3,11,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,3.Janapriya Sathya Nagar,22,0,30,25,23,19,18,124,5,1,6,0
November -2024,Medchal-Malkajgiri,Uppal,7 HILLS COLONY,4,0,4,4,0,2,1,8,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ADARSH NAGAR -1,4,0,4,3,3,0,2,19,0,2,0,0
November -2024,Medchal-Malkajgiri,Uppal,ADARSH NAGAR -2,18,0,24,19,5,15,8,70,3,4,1,0
November -2024,Medchal-Malkajgiri,Uppal,ADHRSH NAGAR,7,0,9,7,8,14,4,24,2,3,2,0
November -2024,Medchal-Malkajgiri,Uppal,AJAY NAGAR,0,0,8,2,1,5,7,19,1,0,2,0
November -2024,Medchal-Malkajgiri,Uppal,AMBEKAR NAHAR,0,0,0,0,0,2,0,2,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ANAND NAGAR,0,0,8,4,6,2,2,19,1,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,ANAND NAGAR,0,0,6,3,5,3,3,11,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ANGHADI BAZAR,0,0,3,1,0,0,0,5,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ANNAPURN COLONY,1,0,3,2,1,0,0,6,1,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,ANNAPURNA COLONY,4,0,4,4,2,1,0,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ANNAPURNA COLONY,1,0,1,1,1,0,1,2,1,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,ARAVIND NAGAR,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,ARUNIODHAYA COLONY,2,0,4,3,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,AYYAPPA CLONY,0,0,4,2,1,0,1,7,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,AZMITH NAGAR COLONY,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Ambedkar Nagar,2,0,6,4,6,4,3,20,2,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Annapurna Colony,0,0,0,0,0,2,1,5,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Annapurna colony,0,0,0,0,0,1,0,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Ashok Nagar,24,0,25,12,19,0,2,29,6,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Ashok Nagar 1,1,0,1,0,1,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Ashok Nagar 2,0,0,10,0,2,11,15,58,2,0,2,0
November -2024,Medchal-Malkajgiri,Uppal,BABA NAGAR 1,7,0,9,8,4,4,4,21,1,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,BABA NAGAR 2,5,0,5,5,3,1,4,5,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BALAJI COLONY,0,0,4,1,0,7,3,20,0,0,4,0
November -2024,Medchal-Malkajgiri,Uppal,BALAJI NAGAR,1,0,1,1,0,3,1,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BALAJI NAGAR,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BALAKRISNA COLONY(KCR NAGAR),1,0,1,1,1,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BANK COLONY,2,0,2,2,2,1,4,3,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BAPUJI NAGAR,2,0,2,2,1,5,1,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BASTI DHAVAKANA,0,0,4,2,1,1,0,5,1,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,BHAKSHIGUDA,2,0,4,3,3,1,0,3,2,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,BHARAT NAGAR,6,0,6,6,4,2,0,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BHARAT NAGAR,3,0,3,3,3,2,3,6,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BHARAT NAGAR COLONY,0,0,0,0,1,1,0,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BHAVANI NAGAR,2,0,2,2,1,0,1,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,BHAVANI NAGAR,1,0,1,1,3,3,2,5,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Baba Nagar,1,0,8,2,6,5,2,13,4,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,Bandlaguda,8,0,18,12,12,16,20,87,2,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,Bank Colony,1,0,2,0,4,4,5,4,2,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,Beerappagadda,8,0,10,9,15,12,6,59,6,1,3,0
November -2024,Medchal-Malkajgiri,Uppal,Blinds Colony,0,0,0,0,0,1,0,0,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Blinds Colony,0,0,5,3,3,5,5,33,1,0,2,0
November -2024,Medchal-Malkajgiri,Uppal,Brahma Puri Colony,0,0,0,0,0,0,1,0,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Brammapuri Colony,0,0,0,0,1,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,CAMPUS - 3,0,0,3,0,0,6,0,23,0,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,CAMPUS - 4 AND 5,0,0,3,0,0,2,6,13,0,0,3,0
November -2024,Medchal-Malkajgiri,Uppal,CHAITANYA NAGAR,0,0,1,0,0,0,1,2,0,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,CHURCH COLONY,2,0,2,1,1,1,1,1,0,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,CO OPERATIVE BANK COLONY,1,0,1,1,0,1,1,5,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,CT COLONY,0,0,5,0,3,4,10,37,1,0,5,0
November -2024,Medchal-Malkajgiri,Uppal,Chandiya Nagar,2,0,2,2,1,0,1,0,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Cherch Colony,0,0,0,0,1,0,1,8,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Chilkanagar,0,0,4,2,2,0,1,14,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Chilkanagar,5,0,16,7,10,14,9,59,5,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,Compus,0,0,3,2,2,1,3,9,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,DEVENDRA NAGAR,0,0,0,0,2,0,0,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,DHANALAXMI COLONY,0,0,4,2,2,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,DILSUKH NAGAR,0,0,0,0,0,0,0,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,DWARAKA PURI COLONY,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Durganagar,0,0,8,4,9,2,4,18,2,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,ERRUKALA BASTI,0,0,0,0,1,2,1,2,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Errakunta,0,0,4,2,2,1,0,7,2,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Fanigiri Colony,0,0,0,0,1,0,1,12,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Fathulguga-58,3,0,3,3,2,2,1,7,0,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,Fathulguga-58,3,0,3,3,3,2,2,8,0,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,G.G. Colony,0,0,4,2,2,1,4,19,2,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,GANDHI NAGAR,1,0,2,1,3,3,1,13,1,0,2,0
November -2024,Medchal-Malkajgiri,Uppal,GANESH NAGAR,12,0,12,12,13,13,6,37,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,GANESH NAGAR,11,0,11,11,10,9,9,20,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,GREEN HILLS COLONY,0,0,0,0,0,2,2,0,2,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Gandhinagar,2,0,2,2,1,2,1,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Gandhinagar,1,0,3,1,2,0,2,7,0,1,2,0
November -2024,Medchal-Malkajgiri,Uppal,Ganesh Nagar,12,0,12,12,12,14,13,59,2,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Gayathri puram,5,0,5,5,4,3,3,56,0,0,5,0
November -2024,Medchal-Malkajgiri,Uppal,Gokul Nagar,0,0,2,0,0,0,1,3,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Gouds colony,8,0,8,8,10,3,3,35,1,0,2,0
November -2024,Medchal-Malkajgiri,Uppal,Gukulnagar,1,0,1,1,3,0,3,27,1,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,HANUMAN NAGAR,0,0,0,0,0,0,0,1,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,HANUMAN NAGAR,0,0,1,0,0,0,1,1,0,1,0,0
November -2024,Medchal-Malkajgiri,Uppal,HARIJANAWADA,2,0,2,2,2,0,0,3,0,0,1,0
November -2024,Medchal-Malkajgiri,Uppal,HOUSING BOARD COLONY,2,0,15,4,36,19,17,75,11,0,6,0
November -2024,Medchal-Malkajgiri,Uppal,HOUSING BOARD COLONY,1,0,5,1,2,0,2,14,1,0,4,0
November -2024,Medchal-Malkajgiri,Uppal,Habsiguda,34,0,42,33,27,23,24,87,10,3,3,0
November -2024,Medchal-Malkajgiri,Uppal,Hanuma Sainagar,4,0,8,6,1,3,3,23,4,2,0,0
November -2024,Medchal-Malkajgiri,Uppal,Hanuman Nagar,3,0,3,3,2,1,2,6,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Harijanawada,3,0,7,4,1,9,5,41,1,2,2,0
November -2024,Medchal-Malkajgiri,Uppal,Harizanawada,0,0,0,0,1,0,0,11,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,"Harizanawada,Awc",1,0,1,2,5,1,1,15,0,0,0,0
November -2024,Medchal-Malkajgiri,Uppal,Hmt Nagar,1,0,1,1,1,1,0,6,0,0,0,0
